rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
48,doi:10.3390/s26103140,Uncertainty-Calibrated Safety Gating for Vision–Language– Action Manipulation Under Domain Shift: Reliability Gains and Intervention–Efficiency Trade-Offs,2026,Sensors,https://doi.org/10.3390/s26103140,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
49,doi:10.30574/wjaets.2025.15.2.0752,Temporal knowledge graph visualization: Capturing dynamic service interactions during cloud system failure cascade,2025,World Journal of Advanced Engineering Technology and Sciences,https://doi.org/10.30574/wjaets.2025.15.2.0752,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
50,doi:10.1002/ehf2.15183,Real-World Comparative Effectiveness of Sacubitril/Valsartan Versus RAS Inhibition Alone in Patients with De Novo Heart Failure,2025,ESC Heart Failure,https://doi.org/10.1002/ehf2.15183,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
51,doi:10.1007/s44267-025-00075-0,MIRSAM: multimodal vision-language segment anything model for infrared small target detection,2025,Visual Intelligence,https://doi.org/10.1007/s44267-025-00075-0,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
52,doi:10.1016/j.robot.2019.03.001,A deep learning gated architecture for UGV navigation robust to sensor failures,2019,Robotics and Autonomous Systems,https://doi.org/10.1016/j.robot.2019.03.001,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
53,arxiv:2605.08434v2,Failing Forward: Adaptive Failure-Informed Learning for Vision-Language-Action Models,2026,arXiv,http://arxiv.org/abs/2605.08434v2,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
54,doi:10.37665/walfwcr50576,Pad Lift Failure Mode Investigation for Wafer Level Package,2012,Wafer-Level Packaging Symposium,https://doi.org/10.37665/walfwcr50576,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
55,doi:10.1002/jtr.70158,"Likability Bias in Robot Service Failure Tolerance: A Three‐Way Interaction Model of Travelers' Psychological Ownership, Failure Severity, and Robot Likability",2025,International Journal of Tourism Research,https://doi.org/10.1002/jtr.70158,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
56,doi:10.18196/jrc.v3i4.15667,Robust Flux and Speed State Observer Design for Sensorless Control of a Double Star Induction Motor,2022,Journal of Robotics and Control (JRC),https://doi.org/10.18196/jrc.v3i4.15667,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
57,arxiv:2405.17418v2,A Self-Correcting Vision-Language-Action Model for Fast and Slow System Manipulation,2024,arXiv,http://arxiv.org/abs/2405.17418v2,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
58,doi:10.3390/robotics15010017,Multimodal Control of Manipulators: Coupling Kinematics and Vision for Self-Driving Laboratory Operations,2026,Robotics,https://doi.org/10.3390/robotics15010017,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
59,doi:10.3390/app16073376,Robust Vision-Language-Action Models via Object-Centric Learning and Distance-Based Chunk Alignment,2026,Applied Sciences,https://doi.org/10.3390/app16073376,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
60,doi:10.1016/j.gsf.2023.101761,System reliability-based robust design of deep foundation pit considering multiple failure modes,2024,Geoscience Frontiers,https://doi.org/10.1016/j.gsf.2023.101761,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
61,doi:10.15607/rss.2025.xxi.073,Can We Detect Failures Without Failure Data? Uncertainty-Aware Runtime Failure Detection for Imitation Learning Policies,2025,,https://doi.org/10.15607/rss.2025.xxi.073,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
62,doi:10.1161/circheartfailure.110.944280,Application of the Seattle Heart Failure Model in Ambulatory Patients Presented to an Advanced Heart Failure Therapeutics Committee,2010,Circulation: Heart Failure,https://doi.org/10.1161/circheartfailure.110.944280,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
63,arxiv:2510.20303v3,"Citation Failure: Definition, Analysis and Efficient Mitigation",2025,arXiv,http://arxiv.org/abs/2510.20303v3,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
64,doi:10.3390/robotics10020069,Mechanical Behaviour of Large Strain Capacitive Sensor with Barium Titanate Ecoflex Composite Used to Detect Human Motion,2021,Robotics,https://doi.org/10.3390/robotics10020069,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
65,doi:10.3390/s22166167,Failure Mode Detection and Validation of a Shaft-Bearing System with Common Sensors,2022,Sensors,https://doi.org/10.3390/s22166167,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
66,doi:10.1109/robio55434.2022.10011819,Learning Robust Vehicle Navigation Policy Under Interference and Partial Sensor Failures,2022,2022 IEEE International Conference on Robotics and Biomimetics (ROBIO),https://doi.org/10.1109/robio55434.2022.10011819,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
67,arxiv:2410.04640v2,Unpacking Failure Modes of Generative Policies: Runtime Monitoring of Consistency and Progress,2024,arXiv,http://arxiv.org/abs/2410.04640v2,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
68,doi:10.1021/acsnano.3c09016,Mechanically Robust and Linearly Sensitive Soft Piezoresistive Pressure Sensor for a Wearable Human–Robot Interaction System,2024,ACS Nano,https://doi.org/10.1021/acsnano.3c09016,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
69,doi:10.1109/cvpr52733.2024.02497,"Unified-IO 2: Scaling Autoregressive Multimodal Models with Vision, Language, Audio, and Action",2024,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),https://doi.org/10.1109/cvpr52733.2024.02497,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
70,doi:10.4018/979-8-3373-7315-7.ch009,Vision Language Models in Healthcare Through a Multimodal Approach to Medical Imaging and Clinical Applications,2026,Advances in Computational Intelligence and Robotics Vision Language Models for Next-Generation Healthcare,https://doi.org/10.4018/979-8-3373-7315-7.ch009,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
71,doi:10.18196/jrc.v4i6.20216,Enhancing Fault Detection in Wireless Sensor Networks Through Support Vector Machines: A Comprehensive Study,2023,Journal of Robotics and Control (JRC),https://doi.org/10.18196/jrc.v4i6.20216,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
72,arxiv:2603.06987v1,Foundational World Models Accurately Detect Bimanual Manipulator Failures,2026,arXiv,http://arxiv.org/abs/2603.06987v1,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
73,arxiv:2509.19480v1,OmniVLA: An Omni-Modal Vision-Language-Action Model for Robot Navigation,2025,arXiv,http://arxiv.org/abs/2509.19480v1,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
74,doi:10.1016/j.engfailanal.2021.105859,Gear life and failure mode versus meshing stress in polyacetal/carbon black nanocomposite gears,2022,Engineering Failure Analysis,https://doi.org/10.1016/j.engfailanal.2021.105859,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
75,doi:10.1109/iros.2013.6697114,Forming an effective multi-robot team robust to failures,2013,,https://doi.org/10.1109/iros.2013.6697114,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
76,doi:10.4271/2023-36-0013,Big Data and Telemetry Data Methodology for Usage Failure Mode Detection,2024,SAE Technical Paper Series,https://doi.org/10.4271/2023-36-0013,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
77,arxiv:2502.19690v1,Risk-aware Integrated Task and Motion Planning for Versatile Snake Robots under Localization Failures,2025,arXiv,http://arxiv.org/abs/2502.19690v1,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
78,doi:10.1109/iros.2001.977165,Sensor fault detection and identification in dead-reckoning system of mobile robot: interacting multiple model approach,2002,,https://doi.org/10.1109/iros.2001.977165,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
79,doi:10.1145/3570361.3592517,AutoFed: Heterogeneity-Aware Federated Multimodal Learning for Robust Autonomous Driving,2023,,https://doi.org/10.1145/3570361.3592517,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
80,arxiv:2405.00646v1,Learning to Compose: Improving Object Centric Learning by Injecting Compositionality,2024,arXiv,http://arxiv.org/abs/2405.00646v1,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
81,doi:10.3390/smartcities8060183,Striking a Pose: DIY Computer Vision Sensor Kit to Measure Public Life Using Pose Estimation Enhanced Action Recognition Model,2025,Smart Cities,https://doi.org/10.3390/smartcities8060183,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
82,doi:10.4018/979-8-2600-0358-9.ch005,Multimodal Vision-Haptic Fusion and Bio-Haptic Intelligence for AI-Driven Surgical Robotics,2026,Advances in Computational Intelligence and Robotics Integrating Bio-Haptic Intelligence in Surgical Robotics,https://doi.org/10.4018/979-8-2600-0358-9.ch005,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
83,doi:10.1111/exsy.70039,CancerFusionPrompt : A Novel Framework for Multimodal Cancer Subtype Classification Using Vision‐Language Model,2025,Expert Systems,https://doi.org/10.1111/exsy.70039,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
84,doi:10.3390/e28030360,Failure Mode and Effect Analysis Using Large-Scale Group Decision Making and Normal Cloud Model,2026,Entropy,https://doi.org/10.3390/e28030360,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
85,arxiv:2409.12514v5,"TinyVLA: Towards Fast, Data-Efficient Vision-Language-Action Models for Robotic Manipulation",2024,arXiv,http://arxiv.org/abs/2409.12514v5,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
86,doi:10.1002/qre.2269,A new risk prioritization model for failure mode and effects analysis,2018,Quality and Reliability Engineering International,https://doi.org/10.1002/qre.2269,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
87,doi:10.1002/rob.21535,Robust Data Fusion of Multimodal Sensory Information for Mobile Robots,2015,Journal of Field Robotics,https://doi.org/10.1002/rob.21535,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
88,doi:10.3390/s20123560,Robust Parking Path Planning with Error-Adaptive Sampling under Perception Uncertainty,2020,Sensors,https://doi.org/10.3390/s20123560,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
89,doi:10.23919/ascc56756.2022.9828362,Failure-Robust Multi-Robot Tasks Planning under Linear Temporal Logic Specifications,2022,2022 13th Asian Control Conference (ASCC),https://doi.org/10.23919/ascc56756.2022.9828362,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
90,doi:10.1177/02783649231193710,Robust grasping across diverse sensor qualities: The GraspNet-1Billion dataset,2023,The International Journal of Robotics Research,https://doi.org/10.1177/02783649231193710,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
91,doi:10.1016/j.compstruct.2023.117571,A robust and efficient 3D mixed-mode cohesive interface model for predicting the debonding failure in FRP strengthened concrete structures,2023,Composite Structures,https://doi.org/10.1016/j.compstruct.2023.117571,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
92,arxiv:2605.16514v1,"No Plan, Yet Human: A Reactive Robotics Model Predicts Human Planning Failures on a Clinical Task",2026,arXiv,http://arxiv.org/abs/2605.16514v1,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
93,doi:10.3390/s24134113,DriveLLaVA: Human-Level Behavior Decisions via Vision Language Model,2024,Sensors,https://doi.org/10.3390/s24134113,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
94,doi:10.1007/s12525-022-00613-4,"Users taking the blame? How service failure, recovery, and robot design affect user attributions and retention",2022,Electronic Markets,https://doi.org/10.1007/s12525-022-00613-4,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
95,arxiv:2305.08351v1,Enabling Failure Recovery for On-The-Move Mobile Manipulation,2023,arXiv,http://arxiv.org/abs/2305.08351v1,Addresses robust multimodal robot learning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Sensor failure compositionality keeps action-critical alternatives explicit until a physical observation collapses them.
